EvaluationID,ObservedInchesFromZero,ObservedSeedSpacing,TargetSpacingInches,SeedPlacementType
2105,256,14,11,3
2105,265,9,11,0
2106,18,18,13,3
2106,32,14,13,2
2106,38,6,13,2
2106,58,20,13,1
2106,74,16,13,3
2106,92,18,13,3
2106,108,16,13,3
2106,111,3,13,2
2106,124,13,13,0
2106,143,19,13,3
2106,161,18,13,3
2106,179,18,13,3
2106,195,16,13,3
2106,213,18,13,3
2106,215,2,13,2
2106,233,18,13,3
2107,18,18,16.5,0
2107,36,18,16.5,0
2107,54,18,16.5,0
2107,68,14,16.5,0
2107,86,18,16.5,0
2107,106,20,16.5,3
2107,123,17,16.5,0
2107,144,21,16.5,3
2107,163,19,16.5,0
2107,176,13,16.5,3
2107,194,18,16.5,0
2107,213,19,16.5,0
2107,231,18,16.5,0
2107,248,17,16.5,0
2108,12,12,12,0
2108,25,13,12,0
2108,38,13,12,0
2108,48,10,12,0
2108,59,11,12,0
2108,73,14,12,0
2108,86,13,12,0
2108,98,12,12,0
2108,109,11,12,0
2108,123,14,12,1
2108,144,21,12,1
2108,156,12,12,0
2108,164,8,12,3
2108,174,10,12,0
2108,185,11,12,0
2108,200,15,12,3
2108,211,11,12,0
2108,223,12,12,0
2109,36,36,14,1
2109,44,8,14,3
2109,57,13,14,0
2109,72,15,14,0
2109,92,20,14,3
2109,102,10,14,3
2109,116,14,14,0
2109,131,15,14,0
2109,147,16,14,0
2109,161,14,14,0
2109,175,14,14,0
2109,190,15,14,0
2109,206,16,14,0
2109,220,14,14,0
2109,235,15,14,0
2109,250,15,14,0
2110,10,10,13,3
2110,20,10,13,3
2110,33,13,13,0
2110,41,8,13,3
2111,10,10,13,3
2111,19,9,13,3
2111,27,8,13,3
2111,41,14,13,0
2111,54,13,13,0
2111,66,12,13,0
2111,75,9,13,3
2111,92,17,13,3
2111,95,3,13,2
2111,105,10,13,3
2111,107,2,13,2
2111,116,9,13,3
2111,127,11,13,0
2111,139,12,13,0
2111,152,13,13,0
2111,161,9,13,3
2111,173,12,13,0
2111,183,10,13,3
2111,195,12,13,2
2111,196,1,13,2
2111,198,2,13,2
2111,206,8,13,3
2111,221,15,13,0
2111,229,8,13,3
2111,239,10,13,3
2111,253,14,13,0
2112,15,15,13,0
2112,25,10,13,3
2112,48,23,13,1
2112,59,11,13,1
2112,87,28,13,1
2112,97,10,13,3
2112,98,1,13,2
2112,110,12,13,0
2112,121,11,13,0
2112,133,12,13,0
2112,142,9,13,3
2112,157,15,13,0
2112,167,10,13,3
2112,182,15,13,0
2112,192,10,13,3
2112,202,10,13,3
2112,218,16,13,3
2112,228,10,13,3
2112,240,12,13,0
2112,252,12,13,0
2113,9,9,11,0
2113,25,16,11,3
2113,33,8,11,3
2113,44,11,11,1
2113,75,31,11,1
2113,93,18,11,1
2113,101,8,11,3
2113,113,12,11,1
2113,135,22,11,1
2113,148,13,11,0
2113,160,12,11,0
2113,173,13,11,1
2113,205,32,11,1
2113,217,12,11,1
2113,235,18,11,1
2114,18,18,13,3
2114,28,10,13,3
2114,38,10,13,3
2114,52,14,13,0
2114,61,9,13,3
2114,75,14,13,0
2114,84,9,13,3
2114,94,10,13,3
2114,111,17,13,3
2114,122,11,13,0
2114,133,11,13,0
2114,147,14,13,0
2114,161,14,13,0
2114,171,10,13,3
2114,183,12,13,0
2114,195,12,13,0
2114,206,11,13,0
2115,7,7,9,3
2115,15,8,9,0
2115,28,13,9,3
2115,45,17,9,1
2115,49,4,9,2
2115,68,19,9,1
2115,83,15,9,1
2115,92,9,9,0
2115,97,5,9,3
2115,101,4,9,2
2115,107,6,9,3
2115,125,18,9,1
2115,137,12,9,3
2115,143,6,9,3
2115,162,19,9,1
2115,172,10,9,1
2115,198,26,9,1
2115,232,34,9,1
2115,244,12,9,3
2116,15,15,13,0
2116,27,12,13,0
2116,43,16,13,3
2116,68,25,13,1
2116,77,9,13,3
2116,90,13,13,0
2116,106,16,13,3
2116,120,14,13,0
2116,132,12,13,0
2116,146,14,13,0
2116,160,14,13,0
2116,174,14,13,0
2116,189,15,13,0
2116,200,11,13,0
2116,213,13,13,0
2116,228,15,13,0
2116,242,14,13,0
2117,16,16,13,3
2117,29,13,13,0
2117,44,15,13,0
2117,60,16,13,3
2117,77,17,13,3
2117,93,16,13,3
2117,111,18,13,3
2117,126,15,13,0
2117,141,15,13,0
2117,157,16,13,3
2117,174,17,13,3
2117,190,16,13,3
2117,203,13,13,0
2117,219,16,13,3
2117,234,15,13,0
2117,250,16,13,3
2117,266,16,13,3
2118,21,21,17,3
2118,39,18,17,0
2118,54,15,17,0
2118,71,17,17,0
2118,90,19,17,0
2118,109,19,17,0
2118,125,16,17,0
2118,141,16,17,0
2118,160,19,17,0
2118,176,16,17,0
2118,193,17,17,0
2118,211,18,17,0
2118,231,20,17,0
2118,244,13,17,3
2118,264,20,17,0
2118,284,20,17,0
2119,3,3,8,2
2119,6,3,8,2
2119,14,8,8,0
2119,23,9,8,0
2119,30,7,8,0
2119,39,9,8,1
2119,53,14,8,1
2119,61,8,8,2
2119,64,3,8,2
2119,75,11,8,3
2119,81,6,8,3
2119,99,18,8,1
2119,107,8,8,0
2119,114,7,8,0
2119,121,7,8,0
2119,128,7,8,1
2119,144,16,8,1
2119,152,8,8,0
2119,158,6,8,3
2119,169,11,8,3
2119,175,6,8,3
2119,181,6,8,3
2119,189,8,8,0
2119,197,8,8,0
2119,207,10,8,3
2119,220,13,8,1
2119,226,6,8,3
2119,232,6,8,3
2119,243,11,8,3
2119,250,7,8,0
2119,260,10,8,3
2120,12,12,15,0
2120,24,12,15,0
2120,40,16,15,0
2120,52,12,15,0
2120,64,12,15,0
2120,80,16,15,0
2120,94,14,15,0
2120,106,12,15,0
2120,118,12,15,0
2120,132,14,15,0
2120,145,13,15,0
2120,154,9,15,3
2120,168,14,15,0
2120,182,14,15,0
2120,197,15,15,0
2120,210,13,15,0
2121,12,12,13,2
2121,14,2,13,2
2122,13,13,13,0
2122,23,10,13,3
2122,37,14,13,0
2122,47,10,13,3
2122,59,12,13,0
2122,69,10,13,3
2122,80,11,13,0
2122,94,14,13,0
2122,104,10,13,3
2122,108,4,13,2
2122,114,6,13,2
2122,116,2,13,2
2122,119,3,13,2
2122,127,8,13,3
2122,150,23,13,1
2122,159,9,13,3
2122,174,15,13,0
2122,186,12,13,2
2122,189,3,13,2
2122,200,11,13,0
2122,208,8,13,3
2122,219,11,13,0
2122,230,11,13,0
2122,244,14,13,0
2123,14,14,13,0
2123,26,12,13,1
2123,46,20,13,1
2123,59,13,13,0
2123,76,17,13,3
2123,98,22,13,1
2123,107,9,13,3
2123,124,17,13,3
2123,142,18,13,3
2123,158,16,13,3
2123,182,24,13,1
2123,193,11,13,0
2123,209,16,13,3
2123,224,15,13,0
2123,242,18,13,3
2123,257,15,13,0
2124,15,15,15,0
2124,29,14,15,0
2124,45,16,15,0
2124,56,11,15,3
2124,72,16,15,0
2124,92,20,15,3
2124,109,17,15,2
2124,116,7,15,2
2124,130,14,15,0
2124,148,18,15,0
2124,163,15,15,0
2124,176,13,15,0
2124,191,15,15,0
2124,205,14,15,2
2124,207,2,15,2
2124,251,44,15,1
2124,263,12,15,0
2125,14,14,13,0
2125,27,13,13,0
2125,41,14,13,0
2125,59,18,13,3
2125,75,16,13,3
2125,89,14,13,0
2125,105,16,13,3
2125,121,16,13,3
2125,136,15,13,0
2125,152,16,13,3
2125,167,15,13,0
2125,175,8,13,3
2125,183,8,13,3
2125,195,12,13,0
2125,208,13,13,0
2125,221,13,13,0
2125,236,15,13,0
2125,252,16,13,3
2125,266,14,13,0
2125,282,16,13,3
2126,17,17,17,0
2126,32,15,17,0
2126,51,19,17,0
2126,63,12,17,3
2126,81,18,17,0
2126,99,18,17,0
2126,119,20,17,0
2126,131,12,17,3
2126,151,20,17,0
2126,167,16,17,0
2126,180,13,17,3
2126,195,15,17,0
2126,213,18,17,0
2126,226,13,17,3
2126,250,24,17,3
2126,281,31,17,1
2126,295,14,17,0
2127,15,15,13,0
2127,31,16,13,3
2127,48,17,13,3
2127,63,15,13,0
2127,79,16,13,3
2127,95,16,13,3
2127,111,16,13,3
2127,124,13,13,0
2127,141,17,13,3
2127,156,15,13,0
2127,175,19,13,3
2127,184,9,13,3
2127,207,23,13,1
2127,221,14,13,0
2127,235,14,13,0
2127,251,16,13,3
2128,12,12,13,0
2128,29,17,13,3
2128,42,13,13,0
2128,50,8,13,3
2128,61,11,13,0
2128,71,10,13,3
2128,81,10,13,3
2128,90,9,13,3
2128,98,8,13,3
2128,111,13,13,0
2128,121,10,13,3
2128,131,10,13,3
2128,142,11,13,0
2128,149,7,13,3
2128,152,3,13,2
2128,174,22,13,1
2128,185,11,13,0
2128,195,10,13,3
2128,206,11,13,0
2128,218,12,13,0
2128,226,8,13,3
2128,236,10,13,3
2128,246,10,13,3
2128,269,23,13,1
2129,14,14,14,0
2129,31,17,14,3
2129,49,18,14,3
2129,59,10,14,3
2129,72,13,14,0
2129,88,16,14,0
2129,99,11,14,3
2129,117,18,14,3
2129,129,12,14,0
2129,144,15,14,0
2129,159,15,14,0
2129,173,14,14,2
2129,178,5,14,2
2129,200,22,14,1
2129,208,8,14,3
2129,228,20,14,3
2129,242,14,14,0
2129,256,14,14,0
2129,269,13,14,0
2129,281,12,14,0
2129,296,15,14,0
2129,308,12,14,0
2129,323,15,14,0
2129,338,15,14,0
2129,352,14,14,0
2130,13,13,15,0
2130,32,19,15,3
2130,47,15,15,0
2130,59,12,15,0
2130,75,16,15,0
2130,90,15,15,0
2130,106,16,15,1
2130,130,24,15,1
2130,147,17,15,1
2130,174,27,15,1
2130,189,15,15,1
2130,215,26,15,1
2130,232,17,15,0
2130,246,14,15,0
2130,261,15,15,0
2131,18,18,13,3
2131,28,10,13,3
2131,42,14,13,0
2131,53,11,13,2
2131,59,6,13,2
2131,72,13,13,0
2131,80,8,13,3
2131,83,3,13,2
2131,90,7,13,3
2131,110,20,13,1
2131,122,12,13,0
2131,130,8,13,3
2131,141,11,13,0
2131,152,11,13,0
2131,161,9,13,3
2131,172,11,13,1
2131,194,22,13,1
2131,203,9,13,3
2131,215,12,13,1
2131,238,23,13,1
2131,246,8,13,3
2131,255,9,13,3
2131,264,9,13,3
2131,278,14,13,0
2132,8,8,9,0
2132,19,11,9,3
2132,30,11,9,3
2132,51,21,9,1
2132,56,5,9,3
2132,60,4,9,2
2132,79,19,9,1
2132,91,12,9,3
2132,102,11,9,3
2132,110,8,9,0
2132,120,10,9,0
2132,131,11,9,3
2132,140,9,9,0
2132,149,9,9,0
2132,160,11,9,3
2132,169,9,9,0
2132,174,5,9,3
2132,180,6,9,3
2132,199,19,9,1
2132,210,11,9,3
2132,219,9,9,0
2132,230,11,9,3
2133,14,14,13,0
2133,26,12,13,0
2133,36,10,13,3
2133,47,11,13,0
2133,55,8,13,3
2133,68,13,13,0
2133,82,14,13,0
2133,93,11,13,1
2133,113,20,13,1
2133,118,5,13,2
2133,126,8,13,3
2133,129,3,13,2
2133,149,20,13,1
2133,154,5,13,2
2133,162,8,13,3
2133,165,3,13,2
2133,173,8,13,3
2133,186,13,13,0
2133,196,10,13,3
2133,200,4,13,2
2133,211,11,13,0
2133,224,13,13,0
2133,233,9,13,3
2133,242,9,13,3
2133,253,11,13,0
2133,266,13,13,0
2134,19,19,14,3
2134,33,14,14,0
2134,53,20,14,3
2134,64,11,14,3
2134,79,15,14,0
2134,92,13,14,0
2134,109,17,14,3
2134,124,15,14,0
2134,137,13,14,0
2134,155,18,14,3
2134,171,16,14,0
2134,186,15,14,0
2134,197,11,14,3
2134,205,8,14,3
2134,216,11,14,3
2134,235,19,14,3
2134,259,24,14,1
2134,280,21,14,3
2134,295,15,14,0
2135,13,13,13,0
2135,28,15,13,1
2135,51,23,13,1
2135,64,13,13,0
2135,78,14,13,0
2135,92,14,13,0
2135,104,12,13,0
2135,117,13,13,0
2135,131,14,13,1
2135,157,26,13,1
2135,170,13,13,0
2135,182,12,13,0
2135,199,17,13,3
2135,211,12,13,0
2135,222,11,13,0
2135,234,12,13,0
2135,248,14,13,0
2135,262,14,13,0
2136,11,11,13,2
2136,15,4,13,2
2136,21,6,13,2
2136,24,3,13,2
2136,30,6,13,2
2136,36,6,13,2
2136,37,1,13,2
2136,40,3,13,2
2136,44,4,13,2
2136,52,8,13,3
2136,60,8,13,3
2136,63,3,13,2
2136,70,7,13,3
2136,80,10,13,3
2136,88,8,13,3
2136,89,1,13,2
2136,99,10,13,3
2136,106,7,13,3
2136,120,14,13,0
2136,128,8,13,3
2136,138,10,13,3
2136,148,10,13,3
2136,155,7,13,3
2136,158,3,13,2
2136,162,4,13,2
2137,13,13,14,0
2137,26,13,14,0
2137,40,14,14,0
2137,53,13,14,0
2137,65,12,14,0
2137,78,13,14,0
2137,95,17,14,3
2137,105,10,14,3
2137,122,17,14,3
2137,133,11,14,3
2137,144,11,14,3
2137,156,12,14,0
2137,171,15,14,0
2137,183,12,14,0
2137,194,11,14,3
2137,210,16,14,0
2138,12,12,16,3
2138,21,9,16,3
2138,37,16,16,0
2138,51,14,16,0
2138,64,13,16,0
2138,78,14,16,0
2138,94,16,16,0
2138,109,15,16,0
2138,126,17,16,0
2138,141,15,16,0
2138,157,16,16,0
2138,172,15,16,0
2138,190,18,16,0
2138,207,17,16,0
2138,224,17,16,0
2138,240,16,16,0
2138,256,16,16,0
2138,271,15,16,0
2139,17,17,8,1
2139,26,9,8,0
2139,35,9,8,0
2139,41,6,8,3
2139,53,12,8,3
2139,60,7,8,0
2139,67,7,8,0
2139,79,12,8,3
2139,84,5,8,3
2139,91,7,8,2
2139,93,2,8,2
2139,106,13,8,1
2139,122,16,8,1
2139,128,6,8,3
2139,139,11,8,3
2139,148,9,8,0
2139,153,5,8,3
2139,166,13,8,1
2139,173,7,8,0
2139,181,8,8,1
2139,195,14,8,1
2139,207,12,8,3
2139,216,9,8,0
2139,225,9,8,0
2139,231,6,8,3
2139,241,10,8,3
2139,252,11,8,3
2140,18,18,13,3
2140,24,6,13,2
2140,38,14,13,0
2140,51,13,13,0
2140,66,15,13,0
2140,79,13,13,0
2140,91,12,13,0
2140,103,12,13,0
2140,119,16,13,3
2140,128,9,13,3
2140,142,14,13,0
2140,154,12,13,0
2140,170,16,13,3
2140,178,8,13,3
2140,192,14,13,2
2140,198,6,13,2
2140,207,9,13,3
2140,222,15,13,0
2140,236,14,13,0
2140,250,14,13,0
2141,13,13,13,0
2141,27,14,13,0
2141,41,14,13,0
2141,56,15,13,0
2141,67,11,13,0
2141,80,13,13,0
2141,96,16,13,3
2141,111,15,13,0
2141,128,17,13,3
2141,147,19,13,3
2141,162,15,13,0
2141,174,12,13,0
2141,189,15,13,0
2141,203,14,13,0
2141,216,13,13,0
2141,229,13,13,0
2141,242,13,13,1
2141,267,25,13,1
2141,281,14,13,0
2142,11,11,13,2
2142,15,4,13,2
2142,25,10,13,3
2142,34,9,13,3
2142,54,20,13,1
2142,62,8,13,3
2142,72,10,13,3
2142,84,12,13,0
2142,92,8,13,3
2142,102,10,13,3
2142,112,10,13,3
2142,122,10,13,3
2142,134,12,13,0
2142,147,13,13,0
2142,158,11,13,0
2142,169,11,13,0
2142,188,19,13,3
2142,201,13,13,0
2142,210,9,13,3
2142,218,8,13,3
2142,228,10,13,3
2142,237,9,13,3
2143,10,10,13,3
2143,23,13,13,0
2143,34,11,13,0
2143,41,7,13,3
2143,52,11,13,0
2143,60,8,13,3
2143,71,11,13,0
2143,82,11,13,0
2143,89,7,13,3
2143,98,9,13,3
2143,107,9,13,3
2143,120,13,13,0
2143,131,11,13,2
2143,135,4,13,2
2143,149,14,13,0
2143,162,13,13,0
2143,172,10,13,3
2143,181,9,13,3
2143,193,12,13,0
2143,206,13,13,0
2144,14,14,14,0
2144,28,14,14,0
2144,42,14,14,0
2144,59,17,14,3
2144,74,15,14,0
2144,89,15,14,0
2144,97,8,14,3
2144,113,16,14,0
2144,121,8,14,3
2144,142,21,14,3
2144,159,17,14,3
2144,171,12,14,0
2144,186,15,14,0
2144,198,12,14,0
2144,215,17,14,3
2144,230,15,14,0
2144,244,14,14,0
2144,259,15,14,0
2144,270,11,14,3
2144,285,15,14,0
2144,301,16,14,0
2145,15,15,16,0
2145,30,15,16,0
2145,44,14,16,0
2145,57,13,16,0
2145,74,17,16,0
2145,91,17,16,0
2145,102,11,16,3
2145,120,18,16,0
2145,136,16,16,0
2145,152,16,16,0
2145,168,16,16,0
2145,181,13,16,0
2145,195,14,16,0
2145,210,15,16,2
2145,211,1,16,2
2145,226,15,16,0
2145,240,14,16,0
2145,256,16,16,0
2145,273,17,16,0
2145,289,16,16,0
2146,16,16,17,0
2146,32,16,17,0
2146,48,16,17,0
2146,64,16,17,0
2146,83,19,17,0
2146,101,18,17,0
2146,115,14,17,0
2146,129,14,17,0
2146,144,15,17,0
2146,163,19,17,0
2146,179,16,17,0
2146,192,13,17,3
2146,206,14,17,0
2146,224,18,17,0
2146,239,15,17,0
2146,256,17,17,0
2146,273,17,17,0
2147,4,4,13,2
2147,15,11,13,0
2147,29,14,13,0
2147,42,13,13,0
2147,54,12,13,0
2147,64,10,13,3
2147,73,9,13,3
2147,88,15,13,0
2147,99,11,13,0
2147,115,16,13,3
2147,125,10,13,3
2147,145,20,13,1
2147,155,10,13,3
2148,18,18,13,3
2148,34,16,13,3
2148,51,17,13,3
2148,70,19,13,3
2148,88,18,13,3
2148,106,18,13,3
2148,126,20,13,1
2148,143,17,13,3
2148,156,13,13,0
2148,174,18,13,3
2148,189,15,13,0
2148,203,14,13,0
2148,221,18,13,3
2148,237,16,13,3
2148,254,17,13,3
2149,1,1,9,2
2149,13,12,9,3
2149,25,12,9,3
2149,32,7,9,3
2149,52,20,9,1
2149,64,12,9,3
2149,79,15,9,1
2149,90,11,9,3
2149,102,12,9,3
2149,120,18,9,1
2149,137,17,9,1
2149,155,18,9,1
2149,166,11,9,3
2149,182,16,9,1
2149,195,13,9,3
2149,205,10,9,0
2149,214,9,9,0
2149,224,10,9,0
2149,231,7,9,3
2150,11,11,11.5,0
2150,26,15,11.5,3
2150,33,7,11.5,3
2150,49,16,11.5,3
2150,55,6,11.5,3
2150,72,17,11.5,3
2150,78,6,11.5,3
2150,91,13,11.5,2
2150,95,4,11.5,2
2150,109,14,11.5,3
2150,111,2,11.5,2
2150,123,12,11.5,0
2150,133,10,11.5,0
2150,139,6,11.5,3
2150,153,14,11.5,3
2150,160,7,11.5,3
2150,173,13,11.5,2
2150,178,5,11.5,2
2151,9,9,9,1
2151,23,14,9,1
2151,28,5,9,3
2151,39,11,9,3
2151,51,12,9,3
2151,59,8,9,0
2151,69,10,9,0
2151,80,11,9,3
2151,87,7,9,3
2151,101,14,9,1
2151,107,6,9,3
2151,117,10,9,0
2151,125,8,9,2
2151,128,3,9,2
2151,134,6,9,3
2151,143,9,9,0
2151,154,11,9,3
2151,164,10,9,0
2151,173,9,9,0
2151,182,9,9,0
2151,193,11,9,3
2151,199,6,9,3
2151,202,3,9,2
2152,12,12,15,0
2152,25,13,15,0
2152,41,16,15,0
2152,54,13,15,0
2152,71,17,15,0
2152,83,12,15,1
2152,114,31,15,1
2152,128,14,15,0
2152,142,14,15,0
2152,158,16,15,0
2152,175,17,15,0
2152,188,13,15,0
2152,205,17,15,0
2152,215,10,15,3
2152,232,17,15,0
2152,248,16,15,0
2153,19,19,15,3
2153,41,22,15,3
2153,56,15,15,0
2153,68,12,15,0
2153,84,16,15,0
2153,103,19,15,3
2153,113,10,15,3
2153,122,9,15,3
2153,124,2,15,2
2153,130,6,15,2
2153,165,35,15,1
2153,183,18,15,0
2153,194,11,15,3
2153,211,17,15,0
2153,224,13,15,0
2153,234,10,15,3
2153,241,7,15,2
2153,252,11,15,3
2153,281,29,15,1
2154,11,11,13,0
2154,27,16,13,3
2154,44,17,13,3
2154,60,16,13,3
2154,79,19,13,3
2154,94,15,13,0
2154,113,19,13,3
2154,116,3,13,2
2154,127,11,13,1
2154,148,21,13,1
2154,159,11,13,0
2154,174,15,13,1
2154,194,20,13,1
2154,209,15,13,0
2154,227,18,13,3
2154,244,17,13,3
2154,254,10,13,3
2155,14,14,14,0
2155,32,18,14,3
2155,46,14,14,0
2155,63,17,14,3
2155,78,15,14,0
2155,90,12,14,0
2155,104,14,14,0
2155,123,19,14,3
2155,139,16,14,0
2155,153,14,14,0
2155,168,15,14,0
2155,183,15,14,0
2156,18,18,17,0
2156,35,17,17,0
2156,54,19,17,0
2156,73,19,17,0
2156,95,22,17,3
2156,114,19,17,0
2156,132,18,17,0
2156,151,19,17,0
2156,168,17,17,0
2156,188,20,17,0
2156,206,18,17,0
2156,223,17,17,0
2156,242,19,17,0
2156,262,20,17,0
2156,281,19,17,0
2157,17,17,13,3
2157,37,20,13,1
2157,55,18,13,3
2157,74,19,13,3
2157,107,33,13,1
2157,123,16,13,3
2157,139,16,13,3
2157,153,14,13,0
2157,167,14,13,1
2157,210,43,13,1
2157,215,5,13,2
2157,229,14,13,0
2157,246,17,13,3
2158,15,15,13,0
2158,30,15,13,0
2158,43,13,13,0
2158,58,15,13,0
2158,73,15,13,0
2158,85,12,13,2
2158,91,6,13,2
2158,104,13,13,0
2158,119,15,13,0
2158,134,15,13,0
2158,149,15,13,0
2158,161,12,13,0
2158,177,16,13,3
2159,8,8,13,3
2159,18,10,13,3
2159,26,8,13,3
2159,30,4,13,2
2159,37,7,13,3
2159,43,6,13,2
2159,55,12,13,2
2159,61,6,13,2
2159,70,9,13,3
2159,79,9,13,3
2159,86,7,13,3
2159,99,13,13,0
2159,108,9,13,3
2159,115,7,13,3
2159,118,3,13,2
2159,132,14,13,0
2159,140,8,13,3
2159,154,14,13,2
2159,159,5,13,2
2159,168,9,13,3
2159,178,10,13,3
2159,185,7,13,3
2159,187,2,13,2
2159,198,11,13,2
2159,204,6,13,2
2159,213,9,13,3
2159,224,11,13,0
2159,231,7,13,3
2159,242,11,13,2
2159,248,6,13,2
2159,261,13,13,0
2160,15,15,13,0
2160,31,16,13,3
2160,45,14,13,0
2160,63,18,13,3
2160,76,13,13,0
2160,90,14,13,0
2160,107,17,13,3
2160,118,11,13,2
2160,121,3,13,2
2160,138,17,13,3
2160,153,15,13,0
2160,167,14,13,0
2160,183,16,13,3
2160,199,16,13,3
2160,225,26,13,1
2160,231,6,13,2
2160,250,19,13,3
2160,259,9,13,3
2160,274,15,13,0
2161,17,17,13,3
2161,33,16,13,3
2161,51,18,13,3
2161,68,17,13,3
2161,101,33,13,1
2161,117,16,13,3
2161,137,20,13,1
2161,151,14,13,0
2161,168,17,13,3
2161,185,17,13,3
2161,203,18,13,3
2161,219,16,13,3
2161,237,18,13,3
2161,253,16,13,3
2161,269,16,13,3
2162,20,20,16,3
2162,28,8,16,2
2162,42,14,16,0
2162,51,9,16,3
2162,60,9,16,3
2162,77,17,16,0
2162,91,14,16,2
2162,97,6,16,2
2162,116,19,16,0
2162,128,12,16,3
2162,140,12,16,3
2162,144,4,16,2
2162,164,20,16,3
2162,171,7,16,2
2162,183,12,16,3
2162,195,12,16,3
2162,212,17,16,0
2162,222,10,16,3
2163,11,11,9,3
2163,18,7,9,3
2163,27,9,9,0
2163,34,7,9,3
2163,46,12,9,3
2163,53,7,9,3
2163,63,10,9,0
2163,71,8,9,0
2163,82,11,9,3
2163,90,8,9,0
2163,100,10,9,0
2163,109,9,9,0
2163,116,7,9,3
2163,128,12,9,3
2163,137,9,9,0
2163,144,7,9,3
2163,156,12,9,3
2163,171,15,9,1
2163,180,9,9,1
2163,199,19,9,1
2163,205,6,9,3
2163,207,2,9,2
2164,14,14,15,0
2164,30,16,15,0
2164,42,12,15,0
2164,60,18,15,0
2164,77,17,15,0
2164,90,13,15,0
2164,103,13,15,0
2164,119,16,15,0
2164,133,14,15,0
2164,147,14,15,0
2164,162,15,15,0
2164,176,14,15,0
2164,190,14,15,0
2164,204,14,15,0
2164,219,15,15,0
2164,236,17,15,0
2164,252,16,15,0
2164,266,14,15,0
2164,279,13,15,0
2164,293,14,15,0
2165,9,9,11,1
2165,33,24,11,1
2165,36,3,11,2
2165,41,5,11,2
2165,54,13,11,0
2165,66,12,11,0
2165,77,11,11,0
2165,89,12,11,0
2165,102,13,11,1
2165,127,25,11,1
2165,133,6,11,3
2165,142,9,11,0
2165,153,11,11,0
2165,167,14,11,3
2165,179,12,11,0
2165,191,12,11,0
2165,198,7,11,3
2165,222,24,11,1
2165,232,10,11,0
2165,240,8,11,3
2165,253,13,11,0
2166,10,10,9,0
2166,22,12,9,3
2166,32,10,9,0
2166,41,9,9,0
2166,51,10,9,0
2166,59,8,9,0
2166,69,10,9,0
2166,74,5,9,3
2166,81,7,9,3
2166,86,5,9,3
2166,95,9,9,0
2166,103,8,9,0
2166,114,11,9,3
2166,124,10,9,0
2166,134,10,9,0
2166,143,9,9,0
2166,153,10,9,0
2166,164,11,9,3
2166,174,10,9,0
2166,183,9,9,0
2166,193,10,9,0
2167,9,9,8,0
2167,18,9,8,0
2167,27,9,8,1
2167,48,21,8,1
2167,57,9,8,0
2167,64,7,8,0
2167,73,9,8,0
2167,85,12,8,3
2167,89,4,8,2
2167,98,9,8,0
2167,107,9,8,1
2167,124,17,8,1
2167,144,20,8,1
2167,151,7,8,0
2167,157,6,8,3
2167,163,6,8,3
2167,170,7,8,0
2167,182,12,8,3
2167,192,10,8,3
2167,203,11,8,3
2167,212,9,8,0
2167,220,8,8,0
2167,230,10,8,3
2167,241,11,8,3
2168,11,11,13,0
2168,23,12,13,0
2168,33,10,13,3
2168,43,10,13,3
2168,53,10,13,3
2168,63,10,13,3
2168,80,17,13,3
2168,86,6,13,2
2168,100,14,13,0
2168,109,9,13,3
2168,122,13,13,0
2168,134,12,13,0
2168,144,10,13,3
2168,154,10,13,3
2168,170,16,13,3
2168,179,9,13,3
2168,192,13,13,0
2168,202,10,13,3
2168,211,9,13,3
2168,223,12,13,0
2168,231,8,13,3
2168,244,13,13,0
2169,10,10,13,3
2169,24,14,13,0
2169,33,9,13,3
2169,41,8,13,3
2169,58,17,13,3
2169,74,16,13,3
2169,84,10,13,3
2169,97,13,13,0
2169,107,10,13,3
2169,120,13,13,0
2169,127,7,13,3
2169,141,14,13,0
2170,11,11,11.5,0
2170,20,9,11.5,3
2170,33,13,11.5,0
2170,45,12,11.5,0
2170,56,11,11.5,0
2170,64,8,11.5,3
2170,85,21,11.5,1
2170,96,11,11.5,0
2170,103,7,11.5,3
2170,116,13,11.5,1
2170,137,21,11.5,1
2170,148,11,11.5,0
2170,158,10,11.5,1
2170,180,22,11.5,1
2170,189,9,11.5,3
2170,199,10,11.5,0
2171,4,4,9,2
2171,15,11,9,3
2171,21,6,9,3
2171,33,12,9,3
2171,41,8,9,0
2171,53,12,9,3
2171,71,18,9,1
2171,79,8,9,1
2171,94,15,9,1
2171,108,14,9,1
2171,112,4,9,2
2172,16,16,16,0
2172,32,16,16,0
2172,55,23,16,3
2172,71,16,16,0
2172,87,16,16,0
2172,103,16,16,0
2172,113,10,16,3
2172,129,16,16,0
2172,143,14,16,2
2172,144,1,16,2
2172,159,15,16,0
2172,173,14,16,0
2172,189,16,16,2
2172,194,5,16,2
2172,204,10,16,3
2172,218,14,16,0
2172,234,16,16,0
2172,247,13,16,0
2172,263,16,16,0
2172,277,14,16,0
2172,290,13,16,0
2173,5,5,11.5,2
2173,17,12,11.5,0
2173,29,12,11.5,0
2173,39,10,11.5,0
2173,51,12,11.5,1
2173,71,20,11.5,1
2173,82,11,11.5,0
2173,95,13,11.5,0
2173,103,8,11.5,3
2173,120,17,11.5,3
2173,129,9,11.5,3
2173,147,18,11.5,1
2174,10,10,13,3
2174,22,12,13,0
2174,33,11,13,0
2174,46,13,13,0
2174,57,11,13,2
